Year,AverageTemperature,MinimumTemperature,MaximumTemperature,Country
1934,22.34,19.814,25.228,New Caledonia
1934,10.537,4.754,16.545,New Zealand
1934,26.147,25.046,27.499,Nicaragua
1934,27.403,18.722,32.733,Niger
1934,26.812,23.698,29.128,Nigeria
1934,6.407,-12.439,20.681,North Korea
1934,26.82,26.192,27.559,Northern Mariana Islands
1934,1.922,-5.789,12.38,Norway
1934,26.711,18.231,33.3,Oman
1934,20.371,5.954,29.906,Pakistan
1934,27.091,26.689,27.45,Palau
1934,26.231,25.359,26.998,Panama
1934,24.626,23.776,25.693,Papua New Guinea
1934,23.272,18.611,27.297,Paraguay
1934,19.553,18.42,20.297,Peru
1934,26.044,24.477,27.145,Philippines
1934,9.158,-2.692,18.368,Poland
1934,14.438,6.956,22.582,Portugal
1934,25.231,23.178,26.905,Puerto Rico
1934,26.405,15.553,34.328,Qatar
1934,9.713,-4.76,19.47,Romania
1934,-4.643,-23.072,14.688,Russia
1934,19.229,18.561,20.371,Rwanda
1934,25.607,24.024,26.895,Saint Kitts And Nevis
1934,26.501,25.181,27.461,Saint Lucia
1934,26.395,24.638,27.869,Saint Martin
1934,26.654,25.457,27.488,Saint Vincent And The Grenadines
1934,26.481,26.084,26.852,Samoa
1934,14.55,5.742,22.626,San Marino
1934,26.219,25.402,27.28,Sao Tome And Principe
1934,25.346,15.022,33.74,Saudi Arabia
1934,27.657,23.645,30.552,Senegal
1934,11.063,-2.327,20.563,Serbia
1934,26.432,25.92,27.576,Seychelles
1934,25.985,24.692,27.324,Sierra Leone
1934,26.246,24.81,27.233,Singapore
1934,26.395,24.638,27.869,Sint Maarten
1934,9.04,-3.235,18.057,Slovakia
1934,10.681,-0.788,20.113,Slovenia
1934,26.318,25.672,26.875,Solomon Islands
1934,26.63,24.345,28.013,Somalia
1934,17.52,10.569,22.059,South Africa
1934,11.388,-4.746,24.717,South Korea
1934,13.513,4.778,23.657,Spain
1934,26.835,25.17,28.265,Sri Lanka
1934,27.046,22.576,30.462,Sudan
1934,25.873,24.656,27.082,Suriname
1934,18.964,13.805,22.574,Swaziland
1934,4.526,-3.764,15.93,Sweden
1934,7.794,-2.008,17.328,Switzerland
1934,18.005,5.166,28.832,Syria
1934,2.859,-16.466,16.214,Tajikistan
1934,22.265,20.451,23.486,Tanzania
1934,25.714,21.597,28.332,Thailand
1934,25.933,24.149,27.616,Timor Leste
1934,27.08,25.454,28.893,Togo
1934,23.298,20.85,25.736,Tonga
1934,25.926,24.64,26.948,Trinidad And Tobago
1934,19.91,9.588,30.144,Tunisia
1934,11.776,-0.449,22.371,Turkey
1934,13.49,-6.014,28.918,Turkmenistan
1934,26.486,23.847,28.942,Turks And Caicas Islands
1934,23.07,22.003,24.324,Uganda
1934,8.602,-5.889,20.077,Ukraine
1934,27.378,16.936,35.313,United Arab Emirates
1934,9.363,4.504,16.744,United Kingdom
1934,9.827,-2.542,22.412,United States
1934,17.081,11.064,25.06,Uruguay
1934,10.803,-10.566,26.625,Uzbekistan
1934,24.906,23.714,25.737,Venezuela
1934,23.284,17.228,26.996,Vietnam
1934,26.107,24.248,27.691,Virgin Islands
1934,25.905,19.888,30.754,Yemen
1934,21.231,17.819,24.278,Zambia
1934,21.218,16.418,24.026,Zimbabwe
1935,13.296,-2.635,26.759,Afghanistan
1935,12.943,0.9,22.426,Albania
1935,22.92,10.567,33.397,Algeria
1935,26.97,26.415,27.483,American Samoa
1935,11.093,1.919,21.111,Andorra
1935,21.741,18.615,24.117,Angola
1935,26.331,24.664,27.776,Antigua And Barbuda
1935,14.816,7.439,21.167,Argentina
1935,8.967,-7.099,22.637,Armenia
1935,27.666,25.844,29.403,Aruba
1935,7.446,-7.94,21.112,Asia
1935,21.397,13.878,27.588,Australia
1935,6.155,-5.908,16.481,Austria
1935,11.532,-3.463,24.503,Azerbaijan
1935,24.926,20.543,28.138,Bahamas
1935,26.112,15.389,34.608,Bahrain
1935,24.989,17.232,29.579,Bangladesh
1935,26.136,25.011,27.314,Barbados
1935,5.961,-9.151,17.616,Belarus
1935,9.848,1.852,18.58,Belgium
1935,25.212,22.156,28.185,Belize
1935,27.413,25.314,29.977,Benin
1935,11.837,3.197,18.333,Bhutan
1935,20.996,18.065,23.206,Bolivia
1935,10.497,-3.37,20.592,Bosnia And Herzegovina
1935,21.471,13.814,26.279,Botswana
1935,24.853,23.544,25.829,Brazil
1935,26.131,24.267,27.688,British Virgin Islands
1935,10.689,-2.051,20.823,Bulgaria
1935,28.144,24.7,31.162,Burkina Faso
1935,23.842,18.183,27.56,Burma
1935,20.167,19.448,21.219,Burundi
1935,27.097,25.22,29.491,Cambodia
1935,24.65,23.407,26.149,Cameroon
1935,-5.557,-27.277,13.702,Canada
1935,23.782,21.097,26.586,Cape Verde
1935,26.621,23.872,28.647,Cayman Islands
1935,25.564,24.193,27.621,Central African Republic
1935,27.173,22.544,30.835,Chad
1935,9.496,4.629,13.969,Chile
1935,6.636,-9.927,19.826,China
1935,24.544,24.172,25.04,Colombia
1935,25.522,23.176,26.933,Comoros
1935,24.767,23.723,25.58,Congo
1935,23.967,23.1,24.493,Congo (Democratic Republic Of The)
1935,25.4,24.134,26.745,Costa Rica
1935,11.382,-2.054,21.85,Croatia
1935,25.231,22.115,27.432,Cuba
1935,19.427,11.757,26.789,Cyprus
1935,7.792,-3.674,18.014,Czech Republic
1935,25.919,24.668,27.108,Côte D'Ivoire
1935,8.379,0.609,16.803,Denmark
1935,28.721,24.639,33.406,Djibouti
1935,25.795,24.426,27.337,Dominica
1935,25.298,23.149,27.209,Dominican Republic
1935,21.459,20.163,22.58,Ecuador
1935,22.827,14.171,30.046,Egypt
1935,24.837,23.1,26.712,El Salvador
1935,25.22,23.629,26.301,Equatorial Guinea
1935,26.831,23.814,29.986,Eritrea
1935,5.461,-6.995,15.952,Estonia
1935,23.036,21.851,24.693,Ethiopia
1935,7.08,3.12,11.341,Faroe Islands
1935,26.728,26.392,27.041,Federated States Of Micronesia
1935,25.228,23.646,27.097,Fiji
1935,2.091,-9.422,14.696,Finland
1935,10.419,1.722,19.657,France
1935,25.94,25.041,26.89,French Polynesia
1935,24.535,22.764,25.594,Gabon
1935,27.328,24.705,30.033,Gambia
1935,19.956,11.216,27.689,Gaza Strip
1935,8.567,-4.503,20.026,Georgia
1935,8.472,-1.127,17.995,Germany
1935,26.79,24.949,28.483,Ghana
1935,15.306,4.776,24.501,Greece
1935,-17.466,-33.424,-1.405,Greenland
1935,26.328,25.421,27.065,Grenada
1935,26.749,25.52,27.69,Guam
1935,23.175,20.201,25.818,Guatemala
1935,25.313,23.551,27.519,Guinea
1935,26.607,24.645,28.98,Guinea Bissau
1935,25.935,25.182,26.814,Guyana
1935,26.077,24.062,28.266,Haiti
1935,24.683,22.267,27.341,Honduras
1935,22.811,15.532,28.433,Hong Kong
1935,9.8,-4.309,20.696,Hungary
1935,2.035,-6.082,8.756,Iceland
1935,23.762,15.888,30.518,India
1935,25.628,25.062,26.001,Indonesia
1935,17.592,3.21,29.157,Iran
1935,22.459,8.689,34.479,Iraq
1935,9.67,4.129,15.432,Ireland
1935,9.7,5.529,15.277,Isle Of Man
1935,20.328,11.955,27.742,Israel
1935,12.828,1.985,22.876,Italy
1935,25.795,24.007,27.39,Jamaica
1935,11.893,0.899,23.142,Japan
1935,20.078,9.698,29.025,Jordan
1935,4.963,-16.92,23.35,Kazakhstan
1935,24.151,22.265,25.581,Kenya
1935,26.678,25.977,27.337,Kiribati
1935,25.485,12.684,36.13,Kuwait
1935,2.273,-17.215,16.98,Kyrgyzstan
1935,24.208,18.594,27.586,Laos
1935,5.763,-7.613,16.786,Latvia
1935,18.381,9.349,26.432,Lebanon
1935,13.097,6.585,19.091,Lesotho
1935,25.298,23.904,26.468,Liberia
1935,22.358,12.756,29.963,Libya
1935,4.57,-6.913,15.036,Liechtenstein
1935,6.201,-7.389,17.082,Lithuania
1935,9.459,0.743,18.736,Luxembourg
1935,22.597,14.901,28.674,Macau
1935,10.7,-2.861,20.996,Macedonia
1935,22.497,18.315,24.618,Madagascar
1935,21.047,17.035,23.845,Malawi
1935,25.797,25.231,26.294,Malaysia
1935,28.338,20.899,33.767,Mali
1935,18.757,10.841,26.261,Malta
1935,27.399,19.439,33.51,Mauritania
1935,23.497,20.49,26.211,Mauritius
1935,20.556,15.342,24.685,Mexico
1935,8.822,-7.496,20.355,Moldova
1935,9.027,-1.666,20.03,Monaco
1935,-1.117,-25.984,17.709,Mongolia
1935,10.446,-3.226,20.734,Montenegro
1935,17.471,8.532,26.892,Morocco
1935,22.988,19.02,25.332,Mozambique
1935,20.089,14.093,23.969,Namibia
1935,14.678,4.535,22.291,Nepal
1935,9.601,2.382,17.622,Netherlands
1935,22.563,19.54,26.364,New Caledonia
1935,10.805,5.1,17.036,New Zealand
1935,25.842,24.107,27.889,Nicaragua
1935,27.514,20.557,32.792,Niger
1935,27.043,25.093,29.412,Nigeria
1935,7.21,-9.495,21.576,North Korea
1935,26.749,25.52,27.69,Northern Mariana Islands
1935,0.647,-7.662,10.783,Norway
1935,26.736,18.775,33.936,Oman
1935,20.006,6.576,29.385,Pakistan
1935,27.039,26.288,27.412,Palau
1935,26.047,24.949,26.907,Panama
1935,24.417,23.305,25.234,Papua New Guinea
1935,23.463,18.191,27.625,Paraguay
1935,19.725,18.338,21.128,Peru
1935,26.306,24.512,27.322,Philippines
1935,7.664,-5.428,18.147,Poland
1935,14.45,6.965,22.566,Portugal
1935,25.086,23.161,26.768,Puerto Rico
1935,26.888,16.788,34.775,Qatar
1935,8.749,-5.797,19.265,Romania
1935,-5.214,-25.632,14.964,Russia
1935,19.376,18.663,20.114,Rwanda
1935,25.676,24.17,26.99,Saint Kitts And Nevis
1935,26.272,25.207,27.368,Saint Lucia
1935,26.489,24.615,28.028,Saint Martin
1935,26.376,25.387,27.305,Saint Vincent And The Grenadines
1935,26.686,26.181,27.109,Samoa
1935,13.903,3.251,23.146,San Marino
1935,26.066,24.758,26.991,Sao Tome And Principe
1935,25.822,15.943,34.222,Saudi Arabia
1935,27.757,24.576,31.06,Senegal
1935,10.149,-4.177,20.501,Serbia
1935,26.724,25.903,27.626,Seychelles
1935,25.885,24.178,27.397,Sierra Leone
1935,26.548,25.845,26.993,Singapore
1935,26.489,24.615,28.028,Sint Maarten
1935,7.602,-5.444,18,Slovakia
1935,9.632,-3.272,20.095,Slovenia
1935,26.525,25.681,27.039,Solomon Islands
1935,26.733,25.138,28.346,Somalia
1935,16.76,10.371,22.894,South Africa
1935,12.254,-1.161,25.378,South Korea
1935,13.455,4.313,23.611,Spain
1935,27.01,25.353,28.685,Sri Lanka
1935,27.136,23.269,29.98,Sudan
1935,26.199,25.226,27.226,Suriname
1935,18.19,12.932,22.409,Swaziland
1935,3.033,-7.019,14.545,Sweden
1935,6.948,-3.85,17.471,Switzerland
1935,18.696,6.541,29.473,Syria
1935,3.088,-15.245,17.072,Tajikistan
1935,22.232,19.729,24.12,Tanzania
1935,26.487,23.33,28.716,Thailand
1935,25.738,23.603,27.394,Timor Leste
1935,27.034,25.204,28.938,Togo
1935,23.668,21.239,26.395,Tonga
1935,25.898,24.911,26.538,Trinidad And Tobago
1935,19.845,8.42,30.091,Tunisia
1935,12.256,0.014,23.413,Turkey
1935,14.466,-4.354,29.618,Turkmenistan
1935,26.442,23.74,28.972,Turks And Caicas Islands
1935,23.239,22.113,24.661,Uganda
1935,7.717,-8.632,19.15,Ukraine
1935,27.62,17.951,35.569,United Arab Emirates
1935,8.993,2.814,15.757,United Kingdom
1935,8.743,-3.595,22.09,United States
1935,17.167,11.151,23.291,Uruguay
1935,11.834,-8.412,28.029,Uzbekistan
1935,24.916,24.426,25.625,Venezuela
1935,24.122,19.107,27.47,Vietnam
1935,26.131,24.267,27.688,Virgin Islands
1935,26.122,20.709,31.87,Yemen
1935,21.092,16.759,24.913,Zambia
1935,20.58,14.61,24.65,Zimbabwe
1936,14.007,-1.144,26.746,Afghanistan
1936,13.118,4.346,23.734,Albania
1936,22.941,11.559,33.722,Algeria
1936,26.843,26.039,27.589,American Samoa
1936,11.167,3.888,19.57,Andorra
1936,21.534,18.135,23.209,Angola
1936,26.358,24.738,27.625,Antigua And Barbuda
1936,14.696,7.934,21.323,Argentina
1936,8.715,-3.702,21.148,Armenia
1936,27.865,25.533,29.823,Aruba
1936,7.391,-8.492,21.411,Asia
1936,21.716,13.93,28.209,Australia
1936,6.501,-2.231,16.28,Austria
1936,11.428,1.061,23.695,Azerbaijan
1936,25.279,22.315,28.318,Bahamas
1936,25.575,14.943,34.892,Bahrain
1936,24.857,17.013,28.275,Bangladesh
1936,26.305,24.991,27.111,Barbados
1936,7.034,-7.993,21.702,Belarus
1936,9.67,2.247,17.332,Belgium
1936,25.197,22.692,27.008,Belize
1936,27.3,24.969,30.611,Benin
1936,11.788,2.658,18.121,Bhutan
1936,21.364,17.831,23.513,Bolivia
1936,11.001,1.513,22.162,Bosnia And Herzegovina
1936,21.583,15.054,25.875,Botswana
1936,25.061,23.407,26.069,Brazil
1936,26.314,24.587,27.715,British Virgin Islands
1936,11.285,1.453,22.892,Bulgaria
1936,27.984,24.776,30.998,Burkina Faso
1936,23.632,17.793,26.819,Burma
1936,20.172,19.323,20.941,Burundi
1936,26.839,24.101,29.242,Cambodia
1936,24.708,23.273,26.288,Cameroon
1936,-5.972,-26.365,13.609,Canada
1936,24.939,22.983,27.448,Cape Verde
1936,26.722,24.771,28.686,Cayman Islands
1936,25.586,23.951,27.317,Central African Republic
1936,27.27,21.89,30.504,Chad
1936,9.535,4.964,13.771,Chile
1936,6.112,-10.599,19.71,China
1936,24.824,24.299,25.475,Colombia
1936,25.728,23.279,27.559,Comoros
1936,24.66,23.005,25.325,Congo
1936,23.841,22.653,24.487,Congo (Democratic Republic Of The)
1936,25.698,25.008,26.807,Costa Rica
1936,11.904,2.349,22.914,Croatia
1936,25.473,23.274,27.593,Cuba
1936,19.296,11.722,27.469,Cyprus
1936,7.972,-1.151,18.211,Czech Republic
1936,25.774,23.901,27.573,Côte D'Ivoire
1936,8.301,-0.632,17.385,Denmark
1936,28.497,24.597,32.892,Djibouti
1936,25.832,24.329,26.875,Dominica
1936,25.676,23.762,27.413,Dominican Republic
1936,21.773,20.595,23.035,Ecuador
1936,23.347,14.072,30.376,Egypt
1936,25.059,23.958,26.51,El Salvador
1936,25.212,23.253,26.09,Equatorial Guinea
1936,26.74,22.98,29.678,Eritrea
1936,6.224,-9.085,19.698,Estonia
1936,22.843,21.403,24.747,Ethiopia
1936,7.042,2.612,11.723,Faroe Islands
1936,26.819,26.404,27.179,Federated States Of Micronesia
1936,25.251,23.227,27.29,Fiji
1936,2.298,-15.684,16.291,Finland
1936,10.522,3.821,18.25,France
1936,25.821,24.896,26.629,French Polynesia
1936,24.476,22.241,25.302,Gabon
1936,27.674,25.544,30.037,Gambia
1936,19.826,10.482,28.183,Gaza Strip
1936,8.401,-0.776,19.192,Georgia
1936,8.476,0.082,17.291,Germany
1936,26.607,24.116,29.12,Ghana
1936,15.267,6.327,25.358,Greece
1936,-17.207,-31.437,-0.017,Greenland
1936,26.631,25.762,27.384,Grenada
1936,26.903,25.655,27.829,Guam
1936,23.389,21.24,24.783,Guatemala
1936,25.324,23.593,27.81,Guinea
1936,26.779,25.258,28.857,Guinea Bissau
1936,25.99,25.029,26.857,Guyana
1936,26.492,24.726,28.489,Haiti
1936,24.79,22.805,26.506,Honduras
1936,22.368,14.492,28.483,Hong Kong
1936,10.378,-0.101,22.49,Hungary
1936,1.934,-6.277,9.989,Iceland
1936,23.835,16.589,30.41,India
1936,25.725,25.278,26.047,Indonesia
1936,17.518,4.211,29.372,Iran
1936,21.907,8.74,35.018,Iraq
1936,9.648,4.297,15.444,Ireland
1936,9.456,4.029,15.062,Isle Of Man
1936,20.318,11.257,28.285,Israel
1936,12.974,5.766,22.114,Italy
1936,26.179,24.681,27.638,Jamaica
1936,11.548,-1.308,23.97,Japan
1936,19.961,8.97,29.629,Jordan
1936,5.225,-14.217,22.63,Kazakhstan
1936,24.003,22.581,25.37,Kenya
1936,26.64,25.693,27.32,Kiribati
1936,24.864,12.023,36.493,Kuwait
1936,2.892,-14.804,16.065,Kyrgyzstan
1936,23.427,16.828,27.154,Laos
1936,6.616,-7.848,20.156,Latvia
1936,18.141,8.965,26.999,Lebanon
1936,13.479,7.548,18.476,Lesotho
1936,25.39,23.761,26.831,Liberia
1936,22.558,13.377,29.561,Libya
1936,4.877,-3.396,13.527,Liechtenstein
1936,7.055,-6.823,20.105,Lithuania
1936,9.377,1.742,17.206,Luxembourg
1936,22.128,13.752,28.585,Macau
1936,10.95,0.596,22.657,Macedonia
1936,22.876,19.142,25.325,Madagascar
1936,20.96,16.947,24.385,Malawi
1936,25.832,24.958,26.421,Malaysia
1936,28.24,21.213,33.243,Mali
1936,18.672,13.962,25.133,Malta
1936,27.431,19.958,33.026,Mauritania
1936,23.56,20.277,26.281,Mauritius
1936,20.696,15.615,25.425,Mexico
1936,10.108,-1.981,24.877,Moldova
1936,9.197,1.667,18.336,Monaco
1936,-1.852,-24.999,17.989,Mongolia
1936,10.797,1.1,22.444,Montenegro
1936,17.468,9.288,26.372,Morocco
1936,23.212,19.317,26.093,Mozambique
1936,20.222,15.203,23.798,Namibia
1936,14.388,4.529,20.461,Nepal
1936,9.418,2.112,16.973,Netherlands
1936,22.714,20.128,25.387,New Caledonia
1936,10.268,4.931,15.412,New Zealand
1936,26.05,24.954,27.509,Nicaragua
1936,27.337,18.925,32.588,Niger
1936,26.978,24.44,29.955,Nigeria
1936,5.972,-13.656,20.921,North Korea
1936,26.903,25.655,27.829,Northern Mariana Islands
1936,0.828,-10.288,11.665,Norway
1936,26.617,19.027,32.67,Oman
1936,20.555,7.684,29.673,Pakistan
1936,27.062,26.662,27.572,Palau
1936,26.395,25.665,27.165,Panama
1936,24.33,23.128,25.016,Papua New Guinea
1936,23.788,18.299,28.024,Paraguay
1936,20.008,18.188,21.29,Peru
1936,26.353,24.815,27.759,Philippines
1936,8.184,-3.268,20.014,Poland
1936,14.435,7.551,22.823,Portugal
1936,25.396,23.488,26.879,Puerto Rico
1936,26.489,16.483,34.957,Qatar
1936,9.777,-0.606,22.75,Romania
1936,-5.03,-26.719,15.925,Russia
1936,19.315,18.629,19.965,Rwanda
1936,25.771,24.232,26.968,Saint Kitts And Nevis
1936,26.482,25.215,27.256,Saint Lucia
1936,26.593,24.836,27.923,Saint Martin
1936,26.636,25.517,27.362,Saint Vincent And The Grenadines
1936,26.587,25.799,27.239,Samoa
1936,14.203,7.487,22.859,San Marino
1936,25.959,24.376,26.838,Sao Tome And Principe
1936,25.559,15.362,34.642,Saudi Arabia
1936,27.966,25.174,30.797,Senegal
1936,10.715,0.343,22.77,Serbia
1936,26.904,25.872,27.904,Seychelles
1936,26.108,24.427,28.158,Sierra Leone
1936,26.603,25.767,27.448,Singapore
1936,26.593,24.836,27.923,Sint Maarten
1936,8.125,-1.566,19.643,Slovakia
1936,10.171,0.742,20.584,Slovenia
1936,26.505,25.925,26.98,Solomon Islands
1936,26.806,25.202,28.309,Somalia
1936,17.075,11.514,21.665,South Africa
1936,11.017,-5.375,23.907,South Korea
1936,13.413,5.296,22.904,Spain
1936,27.086,25.232,28.496,Sri Lanka
1936,27.386,22.002,31.528,Sudan
1936,26.24,25.008,27.348,Suriname
1936,18.357,13.275,22.497,Swaziland
1936,3.159,-10.266,15.766,Sweden
1936,7.189,-0.489,15.617,Switzerland
1936,18.278,6.302,30.08,Syria
1936,4.084,-12.106,16.723,Tajikistan
1936,22.116,20.041,24.165,Tanzania
1936,25.986,22.003,28.533,Thailand
1936,26.155,24.635,27.71,Timor Leste
1936,26.924,24.62,29.603,Togo
1936,23.374,20.695,26.236,Tonga
1936,26.057,25.067,27.153,Trinidad And Tobago
1936,19.943,10.727,29.381,Tunisia
1936,12.045,0.774,23.408,Turkey
1936,14.899,-0.37,29.546,Turkmenistan
1936,26.789,24.405,29.316,Turks And Caicas Islands
1936,23.08,22.114,24.009,Uganda
1936,8.78,-4.947,23.933,Ukraine
1936,27.403,17.81,35.33,United Arab Emirates
1936,8.752,2.74,15.201,United Kingdom
1936,8.922,-6.002,22.834,United States
1936,17.297,10.926,23.116,Uruguay
1936,12.428,-4.066,27.258,Uzbekistan
1936,25.031,24.224,25.907,Venezuela
1936,23.676,17.555,27.257,Vietnam
1936,26.314,24.587,27.715,Virgin Islands
1936,26.101,20.222,31.127,Yemen
1936,20.861,16.431,24.377,Zambia
1936,20.696,15.543,24.263,Zimbabwe
1937,13.572,-1.09,27.359,Afghanistan
1937,13.254,2.772,22.334,Albania
1937,23.728,12.447,33.319,Algeria
1937,26.886,26.351,27.359,American Samoa
1937,11.927,3.101,20.8,Andorra
1937,21.736,18.454,23.599,Angola
1937,26.597,24.031,28.36,Antigua And Barbuda
1937,14.751,7.47,21.455,Argentina
1937,9.256,-7.043,22.215,Armenia
1937,28.009,25.738,29.641,Aruba
1937,7.413,-7.315,21.26,Asia
1937,21.527,13.446,27.376,Australia
1937,6.588,-4.409,16.017,Austria
1937,11.784,-2.81,24.604,Azerbaijan
1937,25.428,22.521,28.328,Bahamas
1937,25.634,13.171,34.533,Bahrain
1937,24.744,16.457,28.52,Bangladesh
1937,26.55,24.857,27.711,Barbados
1937,6.727,-9.548,18.256,Belarus
1937,9.966,1.334,18.104,Belgium
1937,25.199,22.007,26.955,Belize
1937,27.645,25.282,30.562,Benin
1937,11.916,2.708,18.8,Bhutan
1937,21.329,18.8,23.839,Bolivia
1937,11.022,-0.28,20.344,Bosnia And Herzegovina
1937,21.513,13.687,26.915,Botswana
1937,25.05,23.669,26.158,Brazil
1937,26.444,23.673,28.36,British Virgin Islands
1937,11.356,-2.289,21.929,Bulgaria
1937,28.612,24.52,32.365,Burkina Faso
1937,23.88,17.843,26.871,Burma
1937,19.865,19.157,20.989,Burundi
1937,27.083,24.779,29.419,Cambodia
1937,24.748,24.006,25.801,Cameroon
1937,-4.546,-24.849,13.388,Canada
1937,24.926,22.338,28.099,Cape Verde
1937,26.932,24.535,28.919,Cayman Islands
1937,25.523,24.602,26.978,Central African Republic
1937,27.21,21.817,30.172,Chad
1937,9.377,4.953,14.193,Chile
1937,6.511,-9.124,19.828,China
1937,24.879,24.394,25.501,Colombia
1937,25.489,23.271,27.064,Comoros
1937,24.86,23.92,25.669,Congo
1937,23.77,23.034,24.338,Congo (Democratic Republic Of The)
1937,25.558,24.241,26.641,Costa Rica
1937,11.849,0.363,21.521,Croatia
1937,25.647,23.179,27.784,Cuba
1937,19.46,9.13,26.729,Cyprus
1937,8.181,-4.256,17.69,Czech Republic
1937,26.288,24.52,28.35,Côte D'Ivoire
1937,8.278,-0.524,18.27,Denmark
1937,28.516,24.031,33.331,Djibouti
1937,26.191,24.012,27.699,Dominica
1937,25.712,23.616,27.385,Dominican Republic
1937,21.82,20.763,22.986,Ecuador
1937,23.139,12.274,30.426,Egypt
1937,24.904,23.262,26.071,El Salvador
1937,25.487,24.153,26.41,Equatorial Guinea
1937,26.574,22.561,29.92,Eritrea
1937,6.054,-7.752,18.464,Estonia
1937,22.857,21.369,23.959,Ethiopia
1937,7.146,1.888,11.703,Faroe Islands
1937,27.012,26.834,27.351,Federated States Of Micronesia
1937,25.353,23.385,27.49,Fiji
1937,2.971,-11.719,16.91,Finland
1937,10.978,2.485,19.216,France
1937,26.203,25.301,27.033,French Polynesia
1937,24.772,23.297,25.665,Gabon
1937,27.797,24.847,30.024,Gambia
1937,19.971,8.548,26.935,Gaza Strip
1937,8.962,-4.691,19.894,Georgia
1937,8.712,-1.209,17.679,Germany
1937,27.125,24.997,29.579,Ghana
1937,15.583,4.942,24.859,Greece
1937,-17.465,-31.082,-1.371,Greenland
1937,26.831,25.621,27.735,Grenada
1937,26.935,26.029,27.613,Guam
1937,23.257,20.528,24.974,Guatemala
1937,25.682,23.84,28.294,Guinea
1937,27.017,25.214,28.759,Guinea Bissau
1937,26.132,25.184,27.236,Guyana
1937,26.496,24.712,28.38,Haiti
1937,24.736,22.067,26.498,Honduras
1937,23.09,16.158,28.572,Hong Kong
1937,10.419,-3.735,20.545,Hungary
1937,2.127,-4.765,8.676,Iceland
1937,23.708,16.143,29.823,India
1937,25.785,25.408,26.086,Indonesia
1937,17.501,3.014,29.998,Iran
1937,22.282,6.123,34.882,Iraq
1937,9.539,4.35,15.548,Ireland
1937,9.511,3.515,15.373,Isle Of Man
1937,20.383,9.43,27.197,Israel
1937,13.185,4.801,21.934,Italy
1937,26.214,24.573,27.656,Jamaica
1937,12.211,1.326,25.368,Japan
1937,20.133,7.143,28.521,Jordan
1937,4.622,-15.51,23.89,Kazakhstan
1937,23.98,22.274,25.885,Kenya
1937,26.929,26.005,27.701,Kiribati
1937,25.087,10.336,36.323,Kuwait
1937,2.307,-14.333,16.889,Kyrgyzstan
1937,24.105,18.825,27.502,Laos
1937,6.349,-8.108,18.516,Latvia
1937,18.416,6.425,25.922,Lebanon
1937,13.927,6.088,19.124,Lesotho
1937,25.676,24.076,27.084,Liberia
1937,22.777,12.524,30.543,Libya
1937,5.204,-5.085,14.408,Liechtenstein
1937,6.797,-8.158,18.54,Lithuania
1937,9.69,0.817,18.126,Luxembourg
1937,22.85,15.43,28.667,Macau
1937,11.044,-1.578,21.244,Macedonia
1937,22.868,18.96,25.36,Madagascar
1937,21.279,16.582,24.769,Malawi
1937,26.037,25.164,26.551,Malaysia
1937,28.953,20.919,34.232,Mali
1937,19.079,13.456,26.156,Malta
1937,28.207,19.477,33.919,Mauritania
1937,23.591,20.678,26.656,Mauritius
1937,20.914,15.84,25.451,Mexico
1937,9.825,-7.188,21.906,Moldova
1937,9.551,-0.165,19.25,Monaco
1937,-1.505,-23.84,17.27,Mongolia
1937,10.849,-0.761,20.622,Montenegro
1937,18.297,10.275,27.094,Morocco
1937,23.479,18.705,26.56,Mozambique
1937,20.332,13.771,24.567,Namibia
1937,14.463,4.698,21.557,Nepal
1937,9.566,1.479,17.679,Netherlands
1937,22.714,19.565,25.759,New Caledonia
