Year,AverageTemperature,MinimumTemperature,MaximumTemperature,State,Country
1933,25.404,23.331,26.66,Pernambuco,Brazil
1933,1.235,-21.113,19.941,Primor'Ye,Russia
1933,5.073,-9.493,18.084,Prince Edward Island,Canada
1933,3.657,-9.386,18.114,Pskov,Russia
1933,27.023,24.321,29.28,Puducherry,India
1933,22.756,9.874,33.109,Punjab,India
1933,-1.74,-16.943,10.275,Qinghai,China
1933,22.873,15.789,29.213,Queensland,Australia
1933,25.224,14.694,33.143,Rajasthan,India
1933,9.512,-2.529,20.809,Rhode Island,United States
1933,21.215,18.623,25.046,Rio De Janeiro,Brazil
1933,26.961,25.787,27.757,Rio Grande Do Norte,Brazil
1933,18.739,11.237,23.897,Rio Grande Do Sul,Brazil
1933,25.625,24.624,26.261,Roraima,Brazil
1933,6.606,-10.093,22.148,Rostov,Russia
1933,2.805,-15.978,20.622,Ryazan',Russia
1933,-12.889,-38.118,12.751,Sakha,Russia
1933,-0.302,-19.075,16.082,Sakhalin,Russia
1933,2.474,-18.331,22.643,Samara,Russia
1933,18.116,11.833,22.853,Santa Catarina,Brazil
1933,3.652,-16.195,23.074,Saratov,Russia
1933,-1.52,-25.33,17.317,Saskatchewan,Canada
1933,25.387,23.203,27.008,Sergipe,Brazil
1933,10.99,-5.745,24.383,Shaanxi,China
1933,12.541,-5.265,27.86,Shandong,China
1933,15.755,1.074,28.406,Shanghai,China
1933,8.775,-10.011,23.639,Shanxi,China
1933,8.625,-3.294,18.105,Sichuan,China
1933,3.029,-6.318,10.397,Sikkim,India
1933,3.173,-12.023,18.539,Smolensk,Russia
1933,18.726,10.644,26.676,South Australia,Australia
1933,18.175,9.387,26.211,South Carolina,United States
1933,8.316,-8.78,24.694,South Dakota,United States
1933,7.878,-7.406,21.569,Stavropol',Russia
1933,-1.201,-20.986,19.744,Sverdlovsk,Russia
1933,3.243,-15.472,21.027,Tambov,Russia
1933,26.419,23.712,28.749,Tamil Nadu,India
1933,10.48,6.856,13.71,Tasmania,Australia
1933,1.687,-17.913,21.755,Tatarstan,Russia
1933,-14.563,-31.696,7.694,Taymyr,Russia
1933,15.127,4.005,24.806,Tennessee,United States
1933,19.273,8.192,28.44,Texas,United States
1933,10.792,-7.949,26.574,Tianjin,China
1933,25.671,24.758,27.815,Tocantins,Brazil
1933,-3.31,-25.989,18.129,Tomsk,Russia
1933,24.802,17.119,28.154,Tripura,India
1933,2.872,-14.776,19.768,Tula,Russia
1933,-7.808,-35.708,12.382,Tuva,Russia
1933,2.589,-12.619,18.686,Tver',Russia
1933,-1.54,-22.028,19.519,Tyumen',Russia
1933,0.574,-18.021,21.016,Udmurt,Russia
1933,2.368,-17.162,21.95,Ul'Yanovsk,Russia
1933,-4.103,-29.391,15.132,Ust Orda Buryat,Russia
1933,8.354,-7.836,23.203,Utah,United States
1933,24.155,13.341,31.561,Uttar Pradesh,India
1933,14.256,4.303,21.621,Uttaranchal,India
1933,5.888,-9.172,19.416,Vermont,United States
1933,13.702,7.97,18.961,Victoria,Australia
1933,13.823,3.702,23.453,Virginia,United States
1933,2.58,-15.839,20.516,Vladimir,Russia
1933,5.188,-13.324,22.976,Volgograd,Russia
1933,0.801,-15.899,18.899,Vologda,Russia
1933,4.348,-13.543,21.396,Voronezh,Russia
1933,7.447,-3.726,18.041,Washington,United States
1933,24.703,16.589,28.602,West Bengal,India
1933,11.904,0.859,22.266,West Virginia,United States
1933,22.223,14.049,30.226,Western Australia,Australia
1933,6.74,-9.886,22.165,Wisconsin,United States
1933,5.899,-10.142,20.492,Wyoming,United States
1933,5.018,-17.084,20.723,Xinjiang Uygur,China
1933,-2.799,-15.24,7.313,Xizang,China
1933,-9.341,-27.544,13.474,Yamal Nenets,Russia
1933,1.861,-15.369,19.573,Yaroslavl',Russia
1933,-0.308,-26.485,20.969,Yevrey,Russia
1933,-9.176,-33.756,9.817,Yukon,Canada
1933,15.987,7.74,21.222,Yunnan,China
1933,16.213,1.769,28.023,Zhejiang,China
1934,25.606,24.847,26.292,Acre,Brazil
1934,10.074,-2.105,21.134,Adygey,Russia
1934,-2.294,-27.516,17.839,Aga Buryat,Russia
1934,17.34,6.53,27.212,Alabama,United States
1934,24.615,21.814,26.417,Alagoas,Brazil
1934,-4.359,-27.123,10.425,Alaska,United States
1934,0.942,-15.819,14.776,Alberta,Canada
1934,0.268,-17.117,17.811,Altay,Russia
1934,25.978,25.252,26.716,Amazonas,Brazil
1934,-4.428,-28.994,16.623,Amur,Russia
1934,27.17,25.552,28.536,Andaman And Nicobar,India
1934,26.948,21.545,33.256,Andhra Pradesh,India
1934,15.237,-0.16,29.951,Anhui,China
1934,16.736,5.943,27.821,Arizona,United States
1934,16.551,4.754,29.17,Arkansas,United States
1934,-0.38,-12.581,13.69,Arkhangel'Sk,Russia
1934,13.708,6.102,20.458,Arunachal Pradesh,India
1934,21.738,14.591,26.946,Assam,India
1934,8.566,-10.515,24.864,Astrakhan',Russia
1934,11.638,4.938,18.448,Australian Capital Territory,Australia
1934,24.049,21.03,25.406,Bahia,Brazil
1934,1.602,-15.576,18.025,Bashkortostan,Russia
1934,8.648,-11.41,24.909,Beijing,China
1934,6.875,-9.751,20.416,Belgorod,Russia
1934,24.483,15.07,30.946,Bihar,India
1934,1.255,-11.812,11.856,British Columbia,Canada
1934,6.699,-8.351,19.018,Bryansk,Russia
1934,-6.157,-30.467,14.67,Buryat,Russia
1934,15.606,7.069,23.952,California,United States
1934,13.377,3.095,20.28,Chandigarh,India
1934,8.18,-4.851,20.356,Chechnya,Russia
1934,1.304,-15.462,17.817,Chelyabinsk,Russia
1934,25.594,18.54,34.102,Chhattisgarh,India
1934,-5.553,-31.899,15.96,Chita,Russia
1934,15.807,3.172,27.372,Chongqing,China
1934,-10.755,-31.486,9.826,Chukot,Russia
1934,4.004,-12.872,20.59,Chuvash,Russia
1934,6.051,-5.366,17.644,City Of St. Petersburg,Russia
1934,8.963,-2.78,21.793,Colorado,United States
1934,8.928,-8.917,22.256,Connecticut,United States
1934,24.647,18.431,29.971,Dadra And Nagar Haveli,India
1934,9.616,-3.417,22.142,Dagestan,Russia
1934,26.069,20.259,29.473,Daman And Diu,India
1934,11.824,-5.586,25.015,Delaware,United States
1934,24.961,12.976,33.412,Delhi,India
1934,11.983,-5.548,26.077,District Of Columbia,United States
1934,21.909,19.079,23.135,Distrito Federal,Brazil
1934,-9.274,-33.218,12.821,Evenk,Russia
1934,21.623,14.68,27.284,Florida,United States
1934,18.437,6.798,27.846,Fujian,China
1934,5.067,-10.8,19.501,Gansu,China
1934,17.712,6.95,27.434,Georgia (State),United States
1934,25.712,23.864,29.097,Goa,India
1934,-5.48,-23.747,10.835,Gorno Altay,Russia
1934,20.682,9.773,28.111,Guangdong,China
1934,19.853,7.962,27.765,Guangxi,China
1934,15.305,2.847,24.947,Guizhou,China
1934,26.113,17.473,31.703,Gujarat,India
1934,23.783,16.68,28.295,Hainan,China
1934,24.114,11.496,32.96,Haryana,India
1934,22.619,20.045,24.668,Hawaii,United States
1934,8.714,-10.914,25,Hebei,China
1934,1.137,-22.612,19.113,Heilongjiang,China
1934,13.728,-1.963,28.774,Henan,China
1934,9.084,-2.456,16.945,Himachal Pradesh,India
1934,15.505,1.455,29.28,Hubei,China
1934,16.626,3.067,28.939,Hunan,China
1934,7.877,-4.411,19.133,Idaho,United States
1934,11.918,-3.654,27.182,Illinois,United States
1934,11.608,-4.823,26.67,Indiana,United States
1934,7.273,-5.121,18.82,Ingush,Russia
1934,10.327,-6.419,26.13,Iowa,United States
1934,-5.059,-27.704,15.662,Irkutsk,Russia
1934,4.561,-10.395,19.966,Ivanovo,Russia
1934,3.084,-10.564,13.887,Jammu And Kashmir,India
1934,24.983,16.434,32.441,Jharkhand,India
1934,14.618,-1.15,29.411,Jiangsu,China
1934,17.388,3.602,29.524,Jiangxi,China
1934,3.862,-19.424,20.648,Jilin,China
1934,7.233,-5.888,19.044,Kabardin Balkar,Russia
1934,8.406,-2.878,17.98,Kaliningrad,Russia
1934,9.19,-8.326,24.498,Kalmyk,Russia
1934,5.65,-9.381,18.837,Kaluga,Russia
1934,-1.202,-12.155,10.013,Kamchatka,Russia
1934,14.22,0.03,30.278,Kansas,United States
1934,8.311,-4.245,19.543,Karachay Cherkess,Russia
1934,3.054,-10.403,17.275,Karelia,Russia
1934,25.516,22.14,29.742,Karnataka,India
1934,-1.018,-16.96,15.453,Kemerovo,Russia
1934,13.537,-1.108,26.928,Kentucky,United States
1934,26.329,25.336,28.504,Kerala,India
1934,-5.339,-26.801,14.33,Khabarovsk,Russia
1934,-3.307,-21.148,13.334,Khakass,Russia
1934,-1.787,-18.165,13.983,Khanty Mansiy,Russia
1934,2.761,-12.482,18.963,Kirov,Russia
1934,-0.501,-12.751,14.206,Komi,Russia
1934,1.907,-12.419,17.149,Komi Permyak,Russia
1934,-5.153,-19.603,11.079,Koryak,Russia
1934,3.594,-11.213,19.565,Kostroma,Russia
1934,10.491,-2.653,22.24,Krasnodar,Russia
1934,-3.815,-21.975,13.973,Krasnoyarsk,Russia
1934,1.465,-15.145,18.12,Kurgan,Russia
1934,6.462,-9.259,19.517,Kursk,Russia
1934,5.254,-6.942,17.844,Leningrad,Russia
1934,7.03,-15.27,23.274,Liaoning,China
1934,5.546,-10.937,19.75,Lipetsk,Russia
1934,19.628,10.721,28.374,Louisiana,United States
1934,25.073,16.466,33.728,Madhya Pradesh,India
1934,-10.245,-31.268,14.015,Maga Buryatdan,Russia
1934,25.666,20.196,32.438,Maharashtra,India
1934,4.016,-14.818,18.566,Maine,United States
1934,21.039,13.88,25.729,Manipur,India
1934,-2.811,-21.95,16.244,Manitoba,Canada
1934,3.67,-12.587,20.161,Mariy El,Russia
1934,12.217,-4.774,25.716,Maryland,United States
1934,7.56,-10.727,21.391,Massachusetts,United States
1934,25.471,24.334,26.163,Mato Grosso,Brazil
1934,23.668,20.013,26.065,Mato Grosso Do Sul,Brazil
1934,23.304,16.113,27.761,Meghalaya,India
1934,6.747,-11.349,21.049,Michigan,United States
1934,21.95,18.175,24.375,Minas Gerais,Brazil
1934,5.647,-11.603,21.251,Minnesota,United States
1934,18.067,7.571,27.835,Mississippi,United States
1934,13.727,-0.586,29.612,Missouri,United States
1934,23.239,16.524,26.761,Mizoram,India
1934,7.327,-5.755,20.143,Montana,United States
1934,4.282,-12.027,20.148,Mordovia,Russia
1934,5.263,-9.449,19.008,Moscow City,Russia
1934,5.205,-9.556,19.309,Moskva,Russia
1934,0.555,-11.407,13.394,Murmansk,Russia
1934,21.295,14.316,26.27,Nagaland,India
1934,11.246,-3.603,27.231,Nebraska,United States
1934,3.143,-19.241,21.572,Nei Mongol,China
1934,-2.71,-13.411,9.765,Nenets,Russia
1934,11.73,0.233,23.273,Nevada,United States
1934,3.183,-15.191,18.036,New Brunswick,Canada
1934,5.45,-13.914,20.026,New Hampshire,United States
1934,10.569,-7.505,24.147,New Jersey,United States
1934,13.245,1.878,24.545,New Mexico,United States
1934,17.045,9.542,24.427,New South Wales,Australia
1934,7.044,-12.826,21.522,New York,United States
1934,-2.387,-19.964,12.532,Newfoundland And Labrador,Canada
1934,7.544,-9.404,23.135,Ningxia Hui,China
1934,4.251,-11.613,20.257,Nizhegorod,Russia
1934,15.063,1.795,26.355,North Carolina,United States
1934,6.195,-10.793,22.132,North Dakota,United States
1934,6.43,-5.986,17.631,North Ossetia,Russia
1934,24.702,17.064,30.085,Northern Territory,Australia
1934,-9.564,-33.322,11.628,Northwest Territories,Canada
1934,5.361,-9.639,17.74,Nova Scotia,Canada
1934,5.507,-7.345,18.526,Novgorod,Russia
1934,-0.262,-17.136,17.214,Novosibirsk,Russia
1934,-14.291,-33.349,7.608,Nunavut,Canada
1934,10.797,-6.909,25.426,Ohio,United States
1934,16.74,4.362,30.781,Oklahoma,United States
1934,-0.053,-16.529,16.186,Omsk,Russia
1934,-0.467,-21.828,16.931,Ontario,Canada
1934,10.174,0.691,18.971,Oregon,United States
1934,5.877,-9.646,19.131,Orel,Russia
1934,2.181,-17.805,20.093,Orenburg,Russia
1934,25.97,19.752,32.737,Orissa,India
1934,9.283,-8.943,23.283,Pennsylvania,United States
1934,4.294,-13.13,20.473,Penza,Russia
1934,1.311,-13.737,16.476,Perm',Russia
1934,25.207,22.627,26.955,Pernambuco,Brazil
1934,1.647,-17.256,17.993,Primor'Ye,Russia
1934,4.566,-11.933,18.286,Prince Edward Island,Canada
1934,6.479,-5.952,18.249,Pskov,Russia
1934,27.217,24.158,30.484,Puducherry,India
1934,23.247,9.931,32.675,Punjab,India
1934,-2.286,-15.693,10.226,Qinghai,China
1934,22.804,16.136,27.95,Queensland,Australia
1934,25.506,13.723,33.377,Rajasthan,India
1934,8.892,-8.835,22.164,Rhode Island,United States
1934,21.946,18.591,25.129,Rio De Janeiro,Brazil
1934,26.741,25.372,27.951,Rio Grande Do Norte,Brazil
1934,18.794,13.178,24.857,Rio Grande Do Sul,Brazil
1934,25.56,24.882,26.671,Roraima,Brazil
1934,8.345,-8.519,22.62,Rostov,Russia
1934,4.936,-10.892,19.93,Ryazan',Russia
1934,-11.806,-37.509,15.805,Sakha,Russia
1934,0.593,-12.177,14.413,Sakhalin,Russia
1934,3.325,-15.483,20.956,Samara,Russia
1934,18.567,13.886,22.887,Santa Catarina,Brazil
1934,4.603,-14.809,21.985,Saratov,Russia
1934,0.323,-17.714,16.962,Saskatchewan,Canada
1934,25.255,22.606,26.821,Sergipe,Brazil
1934,10.485,-4.816,25.368,Shaanxi,China
1934,12.442,-4.943,27.252,Shandong,China
1934,15.671,1.118,29.374,Shanghai,China
1934,8.475,-9.303,24.885,Shanxi,China
1934,8.02,-2.915,17.399,Sichuan,China
1934,3.023,-5.972,10.857,Sikkim,India
1934,5.946,-8.267,18.436,Smolensk,Russia
1934,19.332,11.537,27.468,South Australia,Australia
1934,17.267,5.345,27.873,South Carolina,United States
1934,9.161,-6.304,24.817,South Dakota,United States
1934,9.154,-5.745,22.479,Stavropol',Russia
1934,1.239,-14.007,16.399,Sverdlovsk,Russia
1934,5.136,-11.954,20.283,Tambov,Russia
1934,26.612,23.482,29.699,Tamil Nadu,India
1934,11.2,7.114,15.41,Tasmania,Australia
1934,3.186,-13.886,19.91,Tatarstan,Russia
1934,-12.243,-31.853,8.252,Taymyr,Russia
1934,14.549,1.651,26.743,Tennessee,United States
1934,19.245,9.096,29.162,Texas,United States
1934,10.944,-8.258,26.628,Tianjin,China
1934,25.771,24.914,27.459,Tocantins,Brazil
1934,-1.328,-18.43,15.449,Tomsk,Russia
1934,24.657,17.469,28.361,Tripura,India
1934,5.335,-10.024,19.146,Tula,Russia
1934,-7.506,-30.593,11.719,Tuva,Russia
1934,5.243,-8.489,18.758,Tver',Russia
1934,0.423,-15.723,16.167,Tyumen',Russia
1934,2.617,-13.431,18.822,Udmurt,Russia
1934,3.582,-14.13,20.608,Ul'Yanovsk,Russia
1934,-3.321,-25.544,16.141,Ust Orda Buryat,Russia
1934,10.608,-1.83,23.078,Utah,United States
1934,24.55,13.958,32.565,Uttar Pradesh,India
1934,14.685,4.574,21.448,Uttaranchal,India
1934,5.191,-14.651,19.904,Vermont,United States
1934,14.242,8.353,20.524,Victoria,Australia
1934,13.084,-2.272,25.848,Virginia,United States
1934,4.847,-10.465,20.043,Vladimir,Russia
1934,6.551,-12.33,22.621,Volgograd,Russia
1934,3.495,-10.251,19.058,Vologda,Russia
1934,6.35,-11.07,20.826,Voronezh,Russia
1934,9.459,0.227,18.08,Washington,United States
1934,24.91,17.102,29.71,West Bengal,India
1934,11.313,-4.926,24.764,West Virginia,United States
1934,22.177,14.132,29.72,Western Australia,Australia
1934,6.894,-9.631,21.726,Wisconsin,United States
1934,7.335,-4.899,20.342,Wyoming,United States
1934,4.37,-15.814,19.693,Xinjiang Uygur,China
1934,-2.891,-14.395,7.605,Xizang,China
1934,-6.126,-22.058,10.926,Yamal Nenets,Russia
1934,4.382,-9.972,19.529,Yaroslavl',Russia
1934,0.264,-21.765,18.483,Yevrey,Russia
1934,-6.753,-30.874,11.03,Yukon,Canada
1934,15.456,7.107,21.043,Yunnan,China
1934,16.226,1.974,28.78,Zhejiang,China
1935,25.679,24.499,26.58,Acre,Brazil
1935,10.35,-3.337,21.812,Adygey,Russia
1935,-2.517,-26.149,18.162,Aga Buryat,Russia
1935,17.382,3.899,27.025,Alabama,United States
1935,24.715,22.437,26.303,Alagoas,Brazil
1935,-4.804,-21.041,11.997,Alaska,United States
1935,-0.867,-23.386,16.264,Alberta,Canada
1935,0.77,-22.432,20.263,Altay,Russia
1935,26.194,25.466,26.9,Amazonas,Brazil
1935,-5.553,-31.054,18.648,Amur,Russia
1935,27.202,26.007,28.312,Andaman And Nicobar,India
1935,27.202,22.728,33.718,Andhra Pradesh,India
1935,15.77,1.522,28.015,Anhui,China
1935,15.22,5.622,26.644,Arizona,United States
1935,15.842,2.629,27.348,Arkansas,United States
1935,-1.047,-14.386,11.299,Arkhangel'Sk,Russia
1935,13.817,5.343,20.466,Arunachal Pradesh,India
1935,21.869,13.977,27.136,Assam,India
1935,9.083,-10.133,24.573,Astrakhan',Russia
1935,11.011,4.13,17.32,Australian Capital Territory,Australia
1935,24.329,22.521,26.247,Bahia,Brazil
1935,2.395,-16.146,17.697,Bashkortostan,Russia
1935,9.606,-10.415,23.973,Beijing,China
1935,6.395,-10.911,18.467,Belgorod,Russia
1935,24.558,14.769,31.923,Bihar,India
1935,-0.151,-16.358,12.357,British Columbia,Canada
1935,5.664,-10.705,17.616,Bryansk,Russia
1935,-6.653,-30.455,14.558,Buryat,Russia
1935,14.019,5.657,23.674,California,United States
1935,13.026,2.953,21.711,Chandigarh,India
1935,9.033,-5.696,21.883,Chechnya,Russia
1935,2.13,-16.407,17.734,Chelyabinsk,Russia
1935,25.689,18.808,34.347,Chhattisgarh,India
1935,-6.144,-31.059,16.364,Chita,Russia
1935,16.026,4.259,27.742,Chongqing,China
1935,-10.465,-30.173,10.216,Chukot,Russia
1935,4.066,-13.144,18.121,Chuvash,Russia
1935,4.645,-7.615,15.174,City Of St. Petersburg,Russia
1935,7.438,-3.429,20.737,Colorado,United States
1935,9.007,-4.491,22.409,Connecticut,United States
1935,24.719,18.458,30.12,Dadra And Nagar Haveli,India
1935,10.47,-4.247,23.51,Dagestan,Russia
1935,26.085,20.404,29.851,Daman And Diu,India
1935,11.759,-0.66,24.602,Delaware,United States
1935,24.806,12.612,35.377,Delhi,India
1935,11.805,-1.64,25.309,District Of Columbia,United States
1935,22.1,20.23,24.074,Distrito Federal,Brazil
1935,-10.638,-35.331,13.301,Evenk,Russia
1935,21.567,11.639,27.561,Florida,United States
1935,18.889,9.566,27.29,Fujian,China
1935,5.291,-13.027,18.694,Gansu,China
1935,17.848,4.646,26.507,Georgia (State),United States
1935,25.64,23.823,28.935,Goa,India
1935,-4.824,-28.751,13.301,Gorno Altay,Russia
1935,21.274,11.988,28.27,Guangdong,China
1935,20.34,9.796,28.062,Guangxi,China
1935,15.552,4.461,25.004,Guizhou,China
1935,25.944,17.478,31.778,Gujarat,India
1935,24.809,19.061,28.878,Hainan,China
1935,23.877,11.371,34.642,Haryana,India
1935,22.388,20.352,24.058,Hawaii,United States
1935,9.643,-9.778,23.737,Hebei,China
1935,0.902,-22.313,21.617,Heilongjiang,China
1935,14.229,-0.898,26.295,Henan,China
1935,8.692,-2.702,17.793,Himachal Pradesh,India
1935,15.794,2.613,27.969,Hubei,China
1935,16.779,4.355,28.1,Hunan,China
1935,5.158,-5.757,18.263,Idaho,United States
1935,10.826,-4,25.701,Illinois,United States
1935,10.868,-4.114,25.163,Indiana,United States
1935,8.159,-6.029,20.556,Ingush,Russia
1935,8.76,-7.024,26.09,Iowa,United States
1935,-6.027,-30.666,15.722,Irkutsk,Russia
1935,4.141,-11.305,16.902,Ivanovo,Russia
1935,2.609,-10.984,13.633,Jammu And Kashmir,India
1935,25.101,16.236,33.173,Jharkhand,India
1935,15.289,0.955,27.776,Jiangsu,China
1935,17.776,5.519,28.56,Jiangxi,China
1935,4.373,-17.186,21.907,Jilin,China
1935,7.953,-6.513,20.422,Kabardin Balkar,Russia
1935,6.832,-6.424,17.144,Kaliningrad,Russia
1935,9.635,-8.638,24.581,Kalmyk,Russia
1935,4.795,-11.31,16.98,Kaluga,Russia
1935,-1.557,-15.592,11.748,Kamchatka,Russia
1935,12.717,0.39,28.551,Kansas,United States
1935,8.823,-5.083,20.705,Karachay Cherkess,Russia
1935,1.884,-11.017,13.832,Karelia,Russia
1935,25.605,23.039,29.984,Karnataka,India
1935,-1.145,-23.903,18.08,Kemerovo,Russia
1935,13.094,-1.882,25.574,Kentucky,United States
1935,26.407,24.997,28.767,Kerala,India
1935,-6.425,-31.195,16.038,Khabarovsk,Russia
1935,-3.114,-27.288,16.383,Khakass,Russia
1935,-2.275,-19.405,15.426,Khanty Mansiy,Russia
1935,2.509,-13.247,16.528,Kirov,Russia
1935,-0.996,-14.665,13.931,Komi,Russia
1935,1.73,-13.467,15.733,Komi Permyak,Russia
1935,-4.973,-23.679,11.416,Koryak,Russia
1935,3.124,-12.178,16.201,Kostroma,Russia
1935,10.643,-4.205,22.701,Krasnodar,Russia
1935,-4.798,-28.692,15.813,Krasnoyarsk,Russia
1935,2.095,-16.673,18.164,Kurgan,Russia
1935,5.779,-11.061,17.693,Kursk,Russia
1935,4.005,-9.249,14.91,Leningrad,Russia
1935,7.995,-12.095,23.314,Liaoning,China
1935,5.21,-11.785,17.544,Lipetsk,Russia
1935,19.54,8.139,28.207,Louisiana,United States
1935,25.041,16.128,34.154,Madhya Pradesh,India
1935,-10.444,-35.062,13.985,Maga Buryatdan,Russia
1935,25.758,20.348,32.646,Maharashtra,India
1935,4.209,-12.879,19.571,Maine,United States
1935,21.166,13.114,25.957,Manipur,India
1935,-3.225,-28.847,18.064,Manitoba,Canada
1935,3.523,-12.951,17.461,Mariy El,Russia
1935,12.029,-1.033,24.874,Maryland,United States
1935,7.594,-7.299,21.605,Massachusetts,United States
1935,25.746,24.723,26.675,Mato Grosso,Brazil
1935,23.748,20.128,26.707,Mato Grosso Do Sul,Brazil
1935,23.532,15.883,27.894,Meghalaya,India
1935,6.455,-7.301,22.295,Michigan,United States
1935,22.142,19.506,24.018,Minas Gerais,Brazil
1935,4.565,-15.413,23.404,Minnesota,United States
1935,17.881,4.942,27.753,Mississippi,United States
1935,12.376,-1.322,26.903,Missouri,United States
1935,23.407,15.967,28.133,Mizoram,India
1935,4.967,-9.246,20.202,Montana,United States
1935,4.296,-12.85,17.651,Mordovia,Russia
1935,4.558,-11.099,16.632,Moscow City,Russia
1935,4.567,-11.184,16.75,Moskva,Russia
1935,-0.527,-10.456,10.905,Murmansk,Russia
1935,21.369,13.38,26.414,Nagaland,India
1935,9.454,-3.398,26.547,Nebraska,United States
1935,3.485,-19.412,21.298,Nei Mongol,China
1935,-3.505,-14.572,10.615,Nenets,Russia
1935,9.666,-0.574,21.975,Nevada,United States
1935,3.681,-13.717,19.173,New Brunswick,Canada
1935,5.474,-10.973,20.688,New Hampshire,United States
1935,10.539,-2.416,24.047,New Jersey,United States
1935,12.038,1.449,23.368,New Mexico,United States
1935,16.863,9.307,23.951,New South Wales,Australia
1935,6.977,-7.925,22.185,New York,United States
1935,-1.882,-20.113,13.501,Newfoundland And Labrador,Canada
1935,7.814,-10.796,21.241,Ningxia Hui,China
1935,4.052,-12.164,17.39,Nizhegorod,Russia
1935,14.973,1.374,24.969,North Carolina,United States
1935,4.067,-15.666,23.323,North Dakota,United States
1935,7.233,-6.55,19.203,North Ossetia,Russia
1935,24.745,16.717,30.454,Northern Territory,Australia
1935,-10.264,-32.949,12.868,Northwest Territories,Canada
1935,5.544,-7.552,18.652,Nova Scotia,Canada
1935,4.274,-10.367,15.944,Novgorod,Russia
1935,-0.296,-22.386,19.179,Novosibirsk,Russia
1935,-13.934,-35.403,8.334,Nunavut,Canada
1935,10.271,-4.208,24.448,Ohio,United States
1935,15.531,3.321,28.45,Oklahoma,United States
1935,0.197,-19.71,18.148,Omsk,Russia
1935,-0.304,-22.635,18.761,Ontario,Canada
1935,7.837,-0.733,17.768,Oregon,United States
